Order_ID,Order_number,User_id,Order_Created_Date,Order_Status,Order_date,Order_Approved_Date,Purchase_Order_Status,Purchase_Order_Created_Date,Purchase_Order_ID,Shipment_Date,AWB,Tracking_Status
6207289,#21443,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,80544254195,delivered
6207290,#21429,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,80544254210,delivered
6207291,#21426,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,80544254206,delivered
6207292,#22112,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,80544254184,delivered
6207293,#21887,1197,2024-07-06,booked,2024-07-06,2024-07-06,so_created,08-07-2024,31,2024-07-09,80544254136,delivered
6250954,#1072,8169,2024-07-08,booked,2024-07-08,2024-07-09,booked,09-07-2024,50,2024-07-23,I15977313,delivered
6252912,#1073,8169,2024-07-08,booked,2024-07-08,2024-07-09,booked,09-07-2024,50,2024-07-23,80555929425,delivered
6253312,#1074,8169,2024-07-09,booked,2024-07-09,2024-07-09,booked,09-07-2024,50,2024-07-23,80555929403,delivered
6305951,#FF7570,8372,2024-07-11,booked,2024-07-11,2024-07-11,booked,12-07-2024,56,2024-07-23,80555603951,delivered
6325703,#1002,5127,2024-07-12,booked,2024-07-12,2024-07-12,booked,12-07-2024,55,2024-07-23,80555604360,rto delivered
6328220,#1003,5127,2024-07-12,booked,2024-07-12,2024-07-12,booked,12-07-2024,55,2024-07-23,80555604430,rto delivered
6330714,#1004,5127,2024-07-12,booked,2024-07-12,2024-07-12,booked,12-07-2024,55,2024-07-23,80555604334,rto delivered
6330914,#1005,5127,2024-07-12,booked,2024-07-12,2024-07-12,booked,12-07-2024,55,2024-07-23,80555604371,rto delivered
6332812,#1006,5127,2024-07-12,booked,2024-07-12,2024-07-12,booked,12-07-2024,55,2024-07-23,80555604426,rto delivered
6334326,#FF7665,8372,2024-07-12,booked,2024-07-12,2024-07-13,booked,15-07-2024,57,2024-07-27,81730344430,delivered
6338088,#FF7677,8372,2024-07-12,booked,2024-07-12,2024-07-13,booked,15-07-2024,57,2024-07-27,80559303300,rto delivered
6348434,#1007,5127,2024-07-13,booked,2024-07-13,2024-07-13,booked,15-07-2024,58,2024-07-27,80559303204,rto delivered
6349273,#FF7707,8372,2024-07-13,booked,2024-07-13,2024-07-13,booked,15-07-2024,57,2024-07-27,81730344485,delivered
6361538,#FF7731,8372,2024-07-13,booked,2024-07-13,2024-07-15,booked,16-07-2024,59,2024-07-27,80559303171,delivered
6372644,#FF7759,8372,2024-07-14,booked,2024-07-14,2024-07-15,booked,16-07-2024,59,2024-07-27,80559303156,rto delivered
6379250,#FF7790,8372,2024-07-14,booked,2024-07-14,2024-07-15,booked,16-07-2024,59,2024-07-27,81730344345,delivered
6423777,#FF7906,8372,2024-07-16,booked,2024-07-16,2024-07-16,new,17-07-2024,60,2024-07-27,81730344231,rto in transit
6423777,#FF7906,8372,2024-07-16,booked,2024-07-16,2024-07-16,new,17-07-2024,61,2024-07-27,81730344231,rto in transit
6423777,#FF7906,8372,2024-07-16,booked,2024-07-16,2024-07-16,new,17-07-2024,62,2024-07-27,81730344231,rto in transit
6423777,#FF7906,8372,2024-07-16,booked,2024-07-16,2024-07-16,new,17-07-2024,63,2024-07-27,81730344231,rto in transit
6423777,#FF7906,8372,2024-07-16,booked,2024-07-16,2024-07-16,new,18-07-2024,64,2024-07-27,81730344231,rto in transit
6423777,#FF7906,8372,2024-07-16,booked,2024-07-16,2024-07-16,booked,18-07-2024,65,2024-07-27,81730344231,rto in transit
6433426,#FF7926,8372,2024-07-16,booked,2024-07-16,2024-07-16,new,17-07-2024,60,2024-07-27,81730344253,delivered
6433426,#FF7926,8372,2024-07-16,booked,2024-07-16,2024-07-16,new,17-07-2024,61,2024-07-27,81730344253,delivered
6433426,#FF7926,8372,2024-07-16,booked,2024-07-16,2024-07-16,new,17-07-2024,62,2024-07-27,81730344253,delivered
6433426,#FF7926,8372,2024-07-16,booked,2024-07-16,2024-07-16,new,17-07-2024,63,2024-07-27,81730344253,delivered
6433426,#FF7926,8372,2024-07-16,booked,2024-07-16,2024-07-16,new,18-07-2024,64,2024-07-27,81730344253,delivered
6433426,#FF7926,8372,2024-07-16,booked,2024-07-16,2024-07-16,booked,18-07-2024,65,2024-07-27,81730344253,delivered
6440673,#FF7941,8372,2024-07-16,booked,2024-07-16,2024-07-16,new,17-07-2024,60,2024-07-27,80559303086,delivered
6440673,#FF7941,8372,2024-07-16,booked,2024-07-16,2024-07-16,new,17-07-2024,61,2024-07-27,80559303086,delivered
6440673,#FF7941,8372,2024-07-16,booked,2024-07-16,2024-07-16,new,17-07-2024,62,2024-07-27,80559303086,delivered
6440673,#FF7941,8372,2024-07-16,booked,2024-07-16,2024-07-16,new,17-07-2024,63,2024-07-27,80559303086,delivered
6440673,#FF7941,8372,2024-07-16,booked,2024-07-16,2024-07-16,new,18-07-2024,64,2024-07-27,80559303086,delivered
6440673,#FF7941,8372,2024-07-16,booked,2024-07-16,2024-07-16,booked,18-07-2024,65,2024-07-27,80559303086,delivered
6447680,#FF7957,8372,2024-07-16,booked,2024-07-16,2024-07-17,booked,18-07-2024,66,2024-07-27,81730344080,delivered
6458948,#FF7988,8372,2024-07-17,booked,2024-07-17,2024-07-17,booked,18-07-2024,66,2024-08-06,81743727800,delivered
6467459,#FF8006,8372,2024-07-17,booked,2024-07-17,2024-07-17,booked,18-07-2024,66,2024-08-09,81748093571,delivered
6472041,#FF8011,8372,2024-07-17,booked,2024-07-17,2024-07-17,booked,18-07-2024,66,2024-08-09,80570755016,delivered
6472081,#FF8012,8372,2024-07-17,booked,2024-07-17,2024-07-17,booked,18-07-2024,66,2024-08-06,80568048400,delivered
6485621,#LL10011010,7860,2024-07-18,booked,2024-07-18,2024-07-18,booked,19-07-2024,69,2024-08-28,80586304875,rto delivered
6489667,#FF8068,8372,2024-07-18,booked,2024-07-18,2024-07-18,booked,19-07-2024,68,2024-08-06,81743727542,delivered
6489980,#FF8069,8372,2024-07-18,booked,2024-07-18,2024-07-18,booked,19-07-2024,68,2024-08-06,81743727575,delivered
6491823,#LL10011011,7860,2024-07-18,booked,2024-07-18,2024-07-18,booked,19-07-2024,69,2024-08-28,80586304805,rto in transit
6527338,#FF8097,8372,2024-07-18,booked,2024-07-18,2024-07-18,booked,19-07-2024,68,2024-08-06,80568048374,delivered
6527535,#FF8098,8372,2024-07-18,booked,2024-07-18,2024-07-18,booked,19-07-2024,68,2024-08-06,80568048385,delivered
6527717,#FF8099,8372,2024-07-18,booked,2024-07-18,2024-07-18,booked,19-07-2024,68,2024-08-21,80580561202,delivered
6565611,#LL10011013,7860,2024-07-19,booked,2024-07-19,2024-07-19,booked,22-07-2024,70,2024-08-28,80586305730,rto in transit
6574609,#FF8149,8372,2024-07-19,booked,2024-07-19,2024-07-19,booked,22-07-2024,71,2024-08-06,80568048131,rto delivered
6578884,#LL10011015,7860,2024-07-19,booked,2024-07-19,2024-07-19,booked,22-07-2024,70,2024-08-28,80586305741,delivered
6580617,#FF8176,8372,2024-07-19,booked,2024-07-19,2024-07-22,booked,23-07-2024,80,2024-08-06,81743727015,delivered
6583224,#FF8188,8372,2024-07-20,booked,2024-07-20,2024-07-22,booked,23-07-2024,80,2024-08-06,80568048116,rto in transit
6609005,#FF8268,8372,2024-07-21,booked,2024-07-21,2024-07-22,booked,23-07-2024,80,2024-08-06,80568048083,delivered
6609783,#FF8273,8372,2024-07-21,booked,2024-07-21,2024-07-22,booked,23-07-2024,80,2024-08-21,80580561784,rto delivered
6611165,#1002,8557,2024-07-21,booked,2024-07-21,2024-07-22,booked,23-07-2024,82,2024-08-06,SHBC7000609369,rto delivered
6612076,#FF8281,8372,2024-07-21,booked,2024-07-21,2024-07-22,booked,23-07-2024,80,2024-08-21,80580561773,delivered
6612448,#FF8283,8372,2024-07-21,booked,2024-07-21,2024-07-22,booked,23-07-2024,80,2024-08-06,80568048035,delivered
6614847,#FF8300,8372,2024-07-21,booked,2024-07-21,2024-07-22,booked,23-07-2024,80,2024-08-06,81743726956,delivered
6618680,#FF8316,8372,2024-07-22,booked,2024-07-22,2024-07-22,booked,23-07-2024,80,2024-08-06,80568048046,delivered
6619400,#FF8322,8372,2024-07-22,booked,2024-07-22,2024-07-22,booked,23-07-2024,80,2024-08-06,80568048072,rto in transit
6621489,#FF8336,8372,2024-07-22,booked,2024-07-22,2024-07-22,booked,23-07-2024,80,2024-08-06,80568048024,rto in transit
6627852,#FF8358,8372,2024-07-22,booked,2024-07-22,2024-07-23,booked,24-07-2024,84,2024-08-06,80568047814,delivered
6644293,#FF8403,8372,2024-07-23,booked,2024-07-23,2024-07-24,booked,25-07-2024,85,2024-08-06,22679023882326,delivered
6645016,#FF8405,8372,2024-07-23,booked,2024-07-23,2024-07-23,booked,24-07-2024,84,2024-08-06,80568047781,delivered
6647943,#UNI1002,8941,2024-07-23,booked,2024-07-23,2024-07-23,booked,23-07-2024,83,2024-07-23,80556119582,exception
6647944,#UNI1003,8941,2024-07-23,booked,2024-07-23,2024-07-23,booked,23-07-2024,83,2024-07-23,80556119534,rto in transit
6647945,#UNI1004,8941,2024-07-23,booked,2024-07-23,2024-07-23,booked,23-07-2024,83,2024-07-23,80556119560,rto delivered
6647946,#UNI1005,8941,2024-07-23,booked,2024-07-23,2024-07-23,booked,23-07-2024,83,2024-07-23,80556119545,rto delivered
6647947,#UNI1006,8941,2024-07-23,booked,2024-07-23,2024-07-23,booked,23-07-2024,83,2024-07-23,80556119523,rto delivered
6647948,#UNI1007,8941,2024-07-23,booked,2024-07-23,2024-07-23,booked,23-07-2024,83,2024-07-23,22679022974415,delivered
6647949,#UNI1008,8941,2024-07-23,booked,2024-07-23,2024-07-23,booked,23-07-2024,83,2024-07-23,80556119571,rto delivered
6647950,#UNI1009,8941,2024-07-23,booked,2024-07-23,2024-07-23,booked,23-07-2024,83,2024-07-23,80556119556,rto delivered
6649610,#FF8413,8372,2024-07-23,booked,2024-07-23,2024-07-23,booked,24-07-2024,84,2024-08-06,81743726536,delivered
6658474,#FF8425,8372,2024-07-24,booked,2024-07-24,2024-07-24,booked,25-07-2024,85,2024-08-06,80568047766,delivered
6659050,#FF8427,8372,2024-07-24,booked,2024-07-24,2024-07-24,booked,25-07-2024,85,2024-08-21,80580558601,delivered
6664948,#LL10011018,7860,2024-07-24,booked,2024-07-24,2024-07-24,booked,25-07-2024,86,2024-08-28,80586327813,rto in transit
6666322,#FF8431,8372,2024-07-24,booked,2024-07-24,2024-07-24,booked,25-07-2024,85,2024-08-21,80580558575,rto in transit
6668526,#FF8436,8372,2024-07-24,booked,2024-07-24,2024-07-24,booked,25-07-2024,85,2024-08-21,80580558590,rto delivered
6673145,#FF8441,8372,2024-07-24,booked,2024-07-24,2024-07-24,booked,25-07-2024,85,2024-08-06,81743726326,delivered
6677944,#LL10011019,7860,2024-07-24,booked,2024-07-24,2024-07-24,booked,25-07-2024,86,2024-08-28,80586327776,delivered
6678258,#FF8444,8372,2024-07-24,booked,2024-07-24,2024-07-25,booked,26-07-2024,87,2024-08-06,80568047545,delivered
6678297,#FF8445,8372,2024-07-24,booked,2024-07-24,2024-07-25,booked,26-07-2024,88,2024-08-31,80589018661,pending pickup
6678809,#FF8446,8372,2024-07-24,booked,2024-07-24,2024-07-25,booked,26-07-2024,87,2024-08-21,80580559021,rto delivered
6680777,#FF8448,8372,2024-07-25,booked,2024-07-25,2024-07-25,booked,26-07-2024,87,2024-08-21,80580558995,rto in transit
6684378,#FF8456,8372,2024-07-25,booked,2024-07-25,2024-07-25,booked,26-07-2024,87,2024-08-21,80580559010,rto delivered
6686997,#FF8459,8372,2024-07-25,booked,2024-07-25,2024-07-25,booked,26-07-2024,89,2024-08-06,81743725770,delivered
6687953,#FF8462,8372,2024-07-25,booked,2024-07-25,2024-07-25,booked,26-07-2024,87,2024-08-21,80580559032,rto delivered
6690846,#FF8464,8372,2024-07-25,booked,2024-07-25,2024-07-25,booked,26-07-2024,89,2024-08-21,80580563475,delivered
6693666,#FF8468,8372,2024-07-25,booked,2024-07-25,2024-07-25,booked,26-07-2024,87,2024-08-06,81743725976,delivered
6694044,#FF8469,8372,2024-07-25,booked,2024-07-25,2024-07-25,booked,26-07-2024,89,2024-08-06,80568047350,rto delivered
6694893,#FF8470,8372,2024-07-25,booked,2024-07-25,2024-07-25,booked,26-07-2024,89,2024-08-06,80568047324,delivered
6696757,#FF8471,8372,2024-07-25,booked,2024-07-25,2024-07-26,booked,26-07-2024,87,2024-08-21,80580559006,rto in transit
6697398,#FF8473,8372,2024-07-25,booked,2024-07-25,2024-07-26,booked,26-07-2024,87,2024-08-06,80568047442,rto delivered
6699515,#FF8477,8372,2024-07-25,booked,2024-07-25,2024-07-26,booked,26-07-2024,87,2024-08-06,80568047405,delivered
6702574,#FF8481,8372,2024-07-26,booked,2024-07-26,2024-07-26,booked,26-07-2024,89,2024-08-06,81743725781,delivered
6702775,#FF8483,8372,2024-07-26,booked,2024-07-26,2024-07-26,booked,26-07-2024,87,2024-08-21,80580558936,delivered
6702815,#FF8484,8372,2024-07-26,booked,2024-07-26,2024-07-26,booked,26-07-2024,89,2024-08-06,80568047335,delivered
6702939,#FF8485,8372,2024-07-26,booked,2024-07-26,2024-07-26,booked,26-07-2024,87,2024-08-21,80580558973,rto delivered
6703478,#FF8486,8372,2024-07-26,booked,2024-07-26,2024-07-26,booked,26-07-2024,88,2024-08-31,80589018672,rto in transit
6703502,#FF8487,8372,2024-07-26,booked,2024-07-26,2024-07-26,booked,26-07-2024,87,2024-08-21,80580558962,rto delivered
6704026,#LL10011021,7860,2024-07-26,booked,2024-07-26,2024-07-26,booked,27-07-2024,90,2024-07-27,80559329863,rto delivered
6709202,#FF8490,8372,2024-07-26,booked,2024-07-26,2024-07-27,booked,27-07-2024,91,2024-08-09,80570754961,delivered
6709673,#FF8492,8372,2024-07-26,booked,2024-07-26,2024-07-27,booked,29-07-2024,93,2024-08-09,80570754913,delivered
6710636,#LL10011022,7860,2024-07-26,booked,2024-07-26,2024-07-26,booked,27-07-2024,90,2024-07-27,80559329830,rto delivered
6713563,#FF8494,8372,2024-07-26,booked,2024-07-26,2024-07-27,booked,29-07-2024,93,2024-08-09,81748093431,delivered
6714336,#FF8495,8372,2024-07-26,booked,2024-07-26,2024-07-27,booked,27-07-2024,91,2024-08-09,81748093523,delivered
6714405,#LL10011023,7860,2024-07-26,booked,2024-07-26,2024-07-28,booked,29-07-2024,92,2024-07-29,80560468052,rto delivered
6715372,#FF8500,8372,2024-07-26,booked,2024-07-26,2024-07-27,booked,27-07-2024,91,2024-08-09,80570754950,delivered
6715935,#FF8503,8372,2024-07-26,booked,2024-07-26,2024-07-27,booked,29-07-2024,93,2024-08-09,81748093442,delivered
6719636,#FF8504,8372,2024-07-26,booked,2024-07-26,2024-07-27,booked,27-07-2024,91,2024-08-31,80589019943,delivered
6721415,#FF8506,8372,2024-07-26,booked,2024-07-26,2024-07-27,booked,29-07-2024,93,2024-08-09,80570754810,rto delivered
6721942,#FF8507,8372,2024-07-26,booked,2024-07-26,2024-07-27,booked,29-07-2024,93,2024-08-09,80570754806,delivered
6722540,#FF8508,8372,2024-07-26,booked,2024-07-26,2024-07-27,booked,27-07-2024,91,2024-08-31,80589019932,delivered
6724485,#LL10011024,7860,2024-07-26,booked,2024-07-26,2024-07-26,booked,27-07-2024,90,2024-07-27,80559329815,rto delivered
6726954,#FF8513,8372,2024-07-26,booked,2024-07-26,2024-07-28,booked,30-07-2024,97,2024-08-21,153517340224450,delivered
6729390,#LL10011025,7860,2024-07-26,booked,2024-07-26,2024-07-27,booked,27-07-2024,90,2024-07-27,80559329826,rto delivered
6729759,#FF8515,8372,2024-07-27,booked,2024-07-27,2024-07-27,booked,27-07-2024,91,2024-08-09,81748093501,delivered
6733845,#FF8518,8372,2024-07-27,booked,2024-07-27,2024-07-28,booked,30-07-2024,97,2024-08-31,80589027050,rto in transit
6735825,#FF8520,8372,2024-07-27,booked,2024-07-27,2024-07-27,booked,29-07-2024,93,2024-08-09,81748093346,delivered
6736842,#FF8521,8372,2024-07-27,booked,2024-07-27,2024-07-27,booked,29-07-2024,93,2024-08-09,81748093302,delivered
6742310,#FF8531,8372,2024-07-27,booked,2024-07-27,2024-07-28,booked,30-07-2024,97,2024-08-09,80570754681,delivered
6747982,#LL10011026,7860,2024-07-27,booked,2024-07-27,2024-07-28,booked,29-07-2024,92,2024-07-29,I15977782,rto delivered
6749662,#FF8547,8372,2024-07-27,booked,2024-07-27,2024-07-28,booked,29-07-2024,93,2024-08-09,80570754784,delivered
6756810,#LL10011027,7860,2024-07-28,booked,2024-07-28,2024-07-28,booked,29-07-2024,92,2024-07-29,80560467956,rto delivered
6757888,#FF8554,8372,2024-07-28,booked,2024-07-28,2024-07-28,booked,29-07-2024,93,2024-08-21,80580563000,delivered
6761286,#LL10011028,7860,2024-07-28,booked,2024-07-28,2024-07-28,booked,29-07-2024,92,2024-07-29,80560467912,rto delivered
6761492,#FF8558,8372,2024-07-28,booked,2024-07-28,2024-07-28,booked,29-07-2024,93,2024-08-09,81748093291,delivered
6762032,#FF8559,8372,2024-07-28,booked,2024-07-28,2024-07-28,booked,29-07-2024,93,2024-08-09,80570754762,delivered
6762970,#FF8561,8372,2024-07-28,booked,2024-07-28,2024-07-28,booked,30-07-2024,97,2024-08-09,80570754666,rto delivered
6762970,#FF8561,8372,2024-07-28,booked,2024-07-28,2024-07-28,booked,30-07-2024,97,2024-08-09,80570754670,rto delivered
6763020,#FF8562,8372,2024-07-28,booked,2024-07-28,2024-07-28,booked,30-07-2024,97,2024-08-09,81748093011,delivered
6763447,#LL10011029,7860,2024-07-28,booked,2024-07-28,2024-07-28,booked,29-07-2024,92,2024-07-29,80560467982,rto delivered
6764123,#FF8564,8372,2024-07-28,booked,2024-07-28,2024-07-30,booked,30-07-2024,99,2024-09-07,80594618086,in transit
6765416,#LL10011030,7860,2024-07-28,booked,2024-07-28,2024-07-28,booked,29-07-2024,92,2024-07-29,153517340099721,rto delivered
6766750,#FF8570,8372,2024-07-28,po_created,2024-07-28,2024-07-28,po_created,30-07-2024,97,2024-08-09,80570754622,delivered
6767803,#FF8573,8372,2024-07-28,booked,2024-07-28,2024-07-28,booked,30-07-2024,97,2024-08-09,80570754644,delivered
6768943,#FF8575,8372,2024-07-28,booked,2024-07-28,2024-07-29,booked,30-07-2024,97,2024-08-31,80589027046,rto in transit
6776032,#FF8585,8372,2024-07-28,booked,2024-07-28,2024-07-29,booked,30-07-2024,97,2024-08-09,80570754655,delivered
6776337,#FF8587,8372,2024-07-28,booked,2024-07-28,2024-07-29,booked,30-07-2024,97,2024-08-09,80570754585,delivered
6778803,#1007,8557,2024-07-28,booked,2024-07-28,2024-07-28,booked,30-07-2024,98,2024-08-14,80574530783,rto delivered
6783564,#1008,8557,2024-07-29,booked,2024-07-29,2024-07-29,booked,30-07-2024,96,2024-08-14,80574531321,rto delivered
6793703,#FF8599,8372,2024-07-29,booked,2024-07-29,2024-07-30,booked,30-07-2024,97,2024-08-31,81775841420,delivered
6795970,#UNI1010,8941,2024-07-29,booked,2024-07-29,2024-07-29,new,30-07-2024,94,2024-07-30,22679023400671,delivered
6795970,#UNI1010,8941,2024-07-29,booked,2024-07-29,2024-07-29,booked,30-07-2024,95,2024-07-30,22679023400671,delivered
